Fiscal Year,County,Region,Confirmed Victims,Victims
2017,Cass,4-Tyler,Confirmed Victim,87
2017,Cherokee,4-Tyler,Not Confirmed,550
2017,Cherokee,4-Tyler,Confirmed Victim,199
2017,Delta,4-Tyler,Not Confirmed,59
2017,Delta,4-Tyler,Confirmed Victim,22
2017,Franklin,4-Tyler,Not Confirmed,87
2017,Franklin,4-Tyler,Confirmed Victim,35
2017,Gregg,4-Tyler,Not Confirmed,1135
2017,Gregg,4-Tyler,Confirmed Victim,454
2017,Harrison,4-Tyler,Not Confirmed,627
2017,Harrison,4-Tyler,Confirmed Victim,199
2017,Henderson,4-Tyler,Not Confirmed,919
2017,Henderson,4-Tyler,Confirmed Victim,361
2017,Hopkins,4-Tyler,Not Confirmed,328
2017,Hopkins,4-Tyler,Confirmed Victim,112
2017,Lamar,4-Tyler,Not Confirmed,550
2017,Lamar,4-Tyler,Confirmed Victim,218
2017,Marion,4-Tyler,Not Confirmed,137
2017,Marion,4-Tyler,Confirmed Victim,56
2017,Morris,4-Tyler,Not Confirmed,120
2017,Morris,4-Tyler,Confirmed Victim,35
2017,Panola,4-Tyler,Not Confirmed,209
2017,Panola,4-Tyler,Confirmed Victim,91
2017,Rains,4-Tyler,Not Confirmed,122
2017,Rains,4-Tyler,Confirmed Victim,43
2017,Red River,4-Tyler,Not Confirmed,121
2017,Red River,4-Tyler,Confirmed Victim,37
2017,Rusk,4-Tyler,Not Confirmed,435
2017,Rusk,4-Tyler,Confirmed Victim,186
2017,Smith,4-Tyler,Not Confirmed,1847
2017,Smith,4-Tyler,Confirmed Victim,517
2017,Titus,4-Tyler,Not Confirmed,239
2017,Titus,4-Tyler,Confirmed Victim,97
2017,Upshur,4-Tyler,Not Confirmed,370
2017,Upshur,4-Tyler,Confirmed Victim,120
2017,Van Zandt,4-Tyler,Not Confirmed,481
2017,Van Zandt,4-Tyler,Confirmed Victim,179
2017,Wood,4-Tyler,Not Confirmed,335
2017,Wood,4-Tyler,Confirmed Victim,169
2017,Angelina,5-Beaumont,Not Confirmed,985
2017,Angelina,5-Beaumont,Confirmed Victim,286
2017,Hardin,5-Beaumont,Not Confirmed,502
2017,Hardin,5-Beaumont,Confirmed Victim,116
2017,Houston,5-Beaumont,Not Confirmed,215
2017,Houston,5-Beaumont,Confirmed Victim,60
2017,Jasper,5-Beaumont,Not Confirmed,318
2017,Jasper,5-Beaumont,Confirmed Victim,129
2017,Jefferson,5-Beaumont,Not Confirmed,2376
2017,Jefferson,5-Beaumont,Confirmed Victim,572
2017,Nacogdoches,5-Beaumont,Not Confirmed,510
2017,Nacogdoches,5-Beaumont,Confirmed Victim,147
2017,Newton,5-Beaumont,Not Confirmed,87
2017,Newton,5-Beaumont,Confirmed Victim,18
2017,Orange,5-Beaumont,Not Confirmed,927
2017,Orange,5-Beaumont,Confirmed Victim,244
2017,Polk,5-Beaumont,Not Confirmed,567
2017,Polk,5-Beaumont,Confirmed Victim,167
2017,Sabine,5-Beaumont,Not Confirmed,87
2017,Sabine,5-Beaumont,Confirmed Victim,40
2017,San Augustine,5-Beaumont,Not Confirmed,69
2017,San Augustine,5-Beaumont,Confirmed Victim,37
2017,San Jacinto,5-Beaumont,Not Confirmed,234
2017,San Jacinto,5-Beaumont,Confirmed Victim,83
2017,Shelby,5-Beaumont,Not Confirmed,238
2017,Shelby,5-Beaumont,Confirmed Victim,97
2017,Trinity,5-Beaumont,Not Confirmed,113
2017,Trinity,5-Beaumont,Confirmed Victim,68
2017,Tyler,5-Beaumont,Not Confirmed,247
2017,Tyler,5-Beaumont,Confirmed Victim,91
2017,Austin,6-Houston,Not Confirmed,261
2017,Austin,6-Houston,Confirmed Victim,17
2017,Brazoria,6-Houston,Not Confirmed,2471
2017,Brazoria,6-Houston,Confirmed Victim,655
2017,Chambers,6-Houston,Not Confirmed,219
2017,Chambers,6-Houston,Confirmed Victim,66
2017,Colorado,6-Houston,Not Confirmed,184
2017,Colorado,6-Houston,Confirmed Victim,12
2017,Fort Bend,6-Houston,Not Confirmed,3323
2017,Fort Bend,6-Houston,Confirmed Victim,737
2017,Galveston,6-Houston,Not Confirmed,3043
2017,Galveston,6-Houston,Confirmed Victim,746
2017,Harris,6-Houston,Not Confirmed,33975
2017,Harris,6-Houston,Confirmed Victim,6551
2017,Liberty,6-Houston,Not Confirmed,938
2017,Liberty,6-Houston,Confirmed Victim,277
2017,Matagorda,6-Houston,Not Confirmed,392
2017,Matagorda,6-Houston,Confirmed Victim,51
2017,Montgomery,6-Houston,Not Confirmed,4059
2017,Montgomery,6-Houston,Confirmed Victim,807
2017,Walker,6-Houston,Not Confirmed,388
2017,Walker,6-Houston,Confirmed Victim,61
2017,Waller,6-Houston,Not Confirmed,421
2017,Waller,6-Houston,Confirmed Victim,45
2017,Wharton,6-Houston,Not Confirmed,342
